text,stemmed
tempatnya cukup nyaman berlibur banyak wahana ditawarkan terutama wahana edukasi anak walau saya mencobanya sih,tempat cukup nyaman libur banyak wahana tawar utama wahana edukasi anak walau saya coba sih
you can enjoy your liburan here banyak tempat menarik foto bermain bersama anak juga acara kealuarga pertemuan kantor,you can enjoy your libur here banyak tempat tarik foto main sama anak juga acara kealuarga temu kantor
hari sabtu hot springnya sama keluarga pulang pergi ke tempat jam 5 sore jam 7 malem kurang sepi walaupun weekendd bersih tempatnya terus kolam gede ada kolam kecil terpisah sama bambu2 itu kalau vip ke bambu2 harga tiketnya cukup pricy aku berharga it sangat fasilitasnya,hari sabtu hot spring sama keluarga pulang pergi ke tempat jam 5 sore jam 7 malem kurang sepi walaupun weekendd bersih tempat terus kolam gede ada kolam kecil pisah sama bambu2 itu kalau vip ke bambu2 harga tiket cukup pricy aku harga it sangat fasilitas
aaa diluar ekspektasi kira air terjun tinggi ternyata sungai mengalir terdapat air terjun kecil pengunjung dapat bermain air bisa menikmati kejauhan kemarin sana 2 orang 1 sepeda motor bayar 35 ribu tiket masuk tertera 10 ribu ditambah 2 ribu asuransi kalau kalkulasi 2 orang habis 24 ribu sisanya apa penasaran nanya dong 6 ribu motor 5 ribu gelang daan parkir bayar 2 rebu tidak penjelasan papan rincian harga semoga pengelola lebih memerhatikan agar pengunjung tidak bingung lebih transparan pengalaman sebelumnya pernah ke tebing keraton sana pembayaran sesuai yang tertera di tiket itupun termasuk gelang,aaa luar ekspektasi kira air terjun tinggi nyata sungai alir dapat air terjun kecil unjung dapat main air bisa nikmat jauh kemarin sana 2 orang 1 sepeda motor bayar 35 ribu tiket masuk tera 10 ribu tambah 2 ribu asuransi kalau kalkulasi 2 orang habis 24 ribu sisa apa penasaran nanya dong 6 ribu motor 5 ribu gelang daan parkir bayar 2 rebu tidak jelas papan rincian harga moga kelola lebih perhati agar unjung tidak bingung lebih transparan alam belum pernah ke tebing keraton sana bayar sesuai yang tera di tiket itu masuk gelang
terlalu mahal harga tiketnya saya air terjunnya bau ada sampah tidak dibersihkan banyak tempat masih direnovasi saya senang kesini,terlalu mahal harga tiket saya air terjun bau ada sampah tidak bersih banyak tempat masih renovasi saya senang kesini
btw menurutku bagus luastempat sejuta umat keknya kalau wktu liburan ramai sangat menjadi gmn itu mnding hari2 biasa deh kalau kesini,btw turut bagus luastempat juta umat kek kalau wktu libur ramai sangat jadi gmn itu mnding hari2 biasa deh kalau kesini
pemandangan sekitarnya bagus tempat parkir luas pemandian air hangat sayang boleh bawa makan dalam,pandang sekitar bagus tempat parkir luas mandi air hangat sayang boleh bawa makan dalam
kawasan wisata kurang besar sayang nya tempat foto bayar kagak sistem sekali bayar semua jadiin diharga tiket masuk 1 kelinci anggora nya kena jamur bulu nya saya harap ada perawatan untuk kelinci nya binatang2 yang lain nya sehat terurus,kawasan wisata kurang besar sayang nya tempat foto bayar kagak sistem sekali bayar semua jadiin harga tiket masuk 1 kelinci anggora nya kena jamur bulu nya saya harap ada awat untuk kelinci nya binatang2 yang lain nya sehat urus
air terjun berada area maribaya hot spring natural resort lumayan bagus viewnyaberkonsep taman keluarga disekitar air terjun banyak tempat spot foto instagrammable,air terjun ada area maribaya hot spring natural resort lumayan bagus viewnyaberkonsep taman keluarga sekitar air terjun banyak tempat spot foto instagrammable
menuju tempat sebenarnya beberapa jalur ditempuh antaralain jalur maribaya dago pakar via maribaya air terjun ditempuh jarak 15 3 km jalur dago pakar bisa ditempuh jarak 6 8 km berdasarkan aplikasi tracking smarthwatch kalian ingin berolah raga joging bersepeda bisa menggunakan jalur dago pakar tracknya cukup panjang nyaman digunakan berolahraga hutan kota segar kurang tempat ada kebersihan kurang diperhatikan sedikit disayangkan jikalu tempat alami semacam ikut tercemar sampah air sungai cukup penuh sampah sepanjang jalur dago pakar disediakan tempat sampah cukup beberapa titik berbanding terbalik banyaknya pedagang makanan tempat ini yang mengakibatkan pengunjung harus membawa sampah cukup lama harap pihak pengelola memperbanyak tempat sampah pemeliharaannya,tuju tempat benar beberapa jalur tempuh antaralain jalur maribaya dago pakar via maribaya air terjun tempuh jarak 15 3 km jalur dago pakar bisa tempuh jarak 6 8 km dasar aplikasi tracking smarthwatch kalian ingin olah raga joging sepeda bisa guna jalur dago pakar tracknya cukup panjang nyaman guna olahraga hutan kota segar kurang tempat ada bersih kurang perhati sedikit sayang jikalu tempat alami macam ikut cemar sampah air sungai cukup penuh sampah panjang jalur dago pakar sedia tempat sampah cukup beberapa titik banding balik banyak dagang makan tempat ini yang akibat unjung harus bawa sampah cukup lama harap pihak kelola banyak tempat sampah pelihara
tiket 15 ribu per orang kalau pakai pemandu jalan bayar pemandu jalan 200k jalan-jalan terjal bisa naik air terjun 6km,tiket 15 ribu per orang kalau pakai pandu jalan bayar pandu jalan 200k jalan terjal bisa naik air terjun 6km
wisata air terjun maribaya bandunghtm 25 ribu rupiah better anda sediakan aplikasi ovo ada cash back,wisata air terjun maribaya bandunghtm 25 ribu rupiah better anda sedia aplikasi ovo ada cash back
mantap jalan-jalan baru nyampe,mantap jalan baru nyampe
tempat rekreasinya sejuktapi sayang air terjunnya kenapa sedikit berbusa bau,tempat rekreasi sejuktapi sayang air terjun kenapa sedikit busa bau
jalan setapaknya bagus udaranya sejuk seru hiking pemula anakanak air terjunnya lumayan besar debit air deras terdapat jembatan berfoto latar curug,jalan setapak bagus udara sejuk seru hiking mula anakanak air terjun lumayan besar debit air deras dapat jembatan foto latar curug
tempat nya indah enak jalan-jalan jalan tiket masuk terjangkau masuk wahana dalam bayar mungkin dipertimbangkan semacam tiket terusan kebersihan terjaga baik air hangat nya baik untuk rendeman,tempat nya indah enak jalan jalan tiket masuk jangkau masuk wahana dalam bayar mungkin timbang macam tiket terus bersih jaga baik air hangat nya baik untuk rendeman
iseng sebenernya sini 2 kali air terjun maribayanya waktu belum ada jalur curugnyapas lewat jadi nyoba masuk kebeneran tiketnya turundl masih 35 ribu belum banyak wahana kalau air terjun bayar 8 ribu 10 ribu 12 ribu lupa lama sekarang 25 rbbisa lgs ke air terjun wihhh ajeeb lahmsh kebersihan jempol toilet baik banyak tempat fotonya bayar 5 rbpada nyobain deh nyeseldijamin hanya saran kalau senin sd jumat masih sepi enak foto2klo sabtu minggu tgl merah tidak jamin penuh,iseng sebenernya sini 2 kali air terjun maribayanya waktu belum ada jalur curugnyapas lewat jadi nyoba masuk kebeneran tiket turundl masih 35 ribu belum banyak wahana kalau air terjun bayar 8 ribu 10 ribu 12 ribu lupa lama sekarang 25 rbbisa lgs ke air terjun wihhh ajeeb lahmsh bersih jempol toilet baik banyak tempat foto bayar 5 rbpada nyobain deh nyeseldijamin hanya saran kalau senin sd jumat masih sepi enak foto2klo sabtu minggu tgl merah tidak jamin penuh
tempat seru jalanjalan baca jalan-jalan beneran taman hutan raya mempunyai jalur sepanjang kurang lebih 6 km kalau ingin air terjun omas disarankan masuk melalui pintu maribaya,tempat seru jalanjalan baca jalan beneran taman hutan raya punya jalur panjang kurang lebih 6 km kalau ingin air terjun omas saran masuk lalu pintu maribaya
lokasinya dalem maribaya hot spring resort masuk sini bayar 25 ribu rupiah ntar dapet voucher gratis rendam kaki tidak aku pakai ntar masuk2 dalem telusuri semua spotnya ntar titik titik harus bayar tambahan kalau pakai air terjunnya semacam gardu gitu kalau naik ke atasnya bayar 15 ribu rupiahdan dipotoin sama masnya dipotoin masnya pakai kamera sendiri foto foto sendiri situ air terjunnya gitu as seen from pic paling enak kalau sepi foto foto situ sepuasnya kalau ingin balik motornya bayar parkir 5rbtbh im not really into kind of resort vibe kirain bakal benar benar natural gitu ternyata dibangun itu first timer jangan ngarep purely natural yakeep ur expectation low,lokasi dalem maribaya hot spring resort masuk sini bayar 25 ribu rupiah ntar dapet voucher gratis rendam kaki tidak aku pakai ntar masuk2 dalem telusur semua spotnya ntar titik titik harus bayar tambah kalau pakai air terjun macam gardu gitu kalau naik ke atas bayar 15 ribu rupiahdan dipotoin sama mas dipotoin mas pakai kamera sendiri foto foto sendiri situ air terjun gitu as seen from pic paling enak kalau sepi foto foto situ puas kalau ingin balik motor bayar parkir 5rbtbh im not really into kind of resort vibe kirain bakal benar benar natural gitu nyata bangun itu first timer jangan ngarep purely natural yakeep ur expectation low
lumayan lah tempatnya acara2 keluargaada musala kantin lengkap dehcuma kurang seru kalau sini bermain air mah,lumayan lah tempat acara2 keluargaada musala kantin lengkap dehcuma kurang seru kalau sini main air mah
tempatnya bagus waktu 2016 sini airnya bersih bisa mainmain air sekarang coklat kamar mandi nya kurang bagus sih musala kecil banyak warung kecil gitu view-nya baguss jalannya lumayan jauh pun kalau masuk gerbang keluar taman hutan raya ir juanda kalau gerbang masuk saya perlu jalan-jalan 7km jadi kalau cepet masuknya gerbang keluar,tempat bagus waktu 2016 sini air bersih bisa mainmain air sekarang coklat kamar mandi nya kurang bagus sih musala kecil banyak warung kecil gitu view-nya baguss jalan lumayan jauh pun kalau masuk gerbang keluar taman hutan raya ir juanda kalau gerbang masuk saya perlu jalan 7km jadi kalau cepet masuk gerbang keluar
cukup menguras tenaga sampai sini disarankan bawa bekal air minum cukup,cukup uras tenaga sampai sini saran bawa bekal air minum cukup
jalan kaki kalau ke sini ada jasa kalau capai jalan,jalan kaki kalau ke sini ada jasa kalau capai jalan
sempurna tempat sangat menarik taman hutan raya djuanda berlokasi dekat dago pakar pintu masuk taman hutan raya pos 12 perjalanan memakan waktu 2 jam pintu masuk maribaya berjalan kisaran kurang setengah jamnamun sampah akibat bawaan air lingkungan atas lembang sekitarnya membuat air terjun terlihat sedikit lebih kotor diharapkan sampah sampah tidak menumpuk lebih banyak akibat pembuangan sembarang dari warga pemukiman atas,sempurna tempat sangat tarik taman hutan raya djuanda lokasi dekat dago pakar pintu masuk taman hutan raya pos 12 jalan makan waktu 2 jam pintu masuk maribaya jalan kisar kurang tengah jamnamun sampah akibat bawa air lingkung atas lembang sekitar buat air terjun lihat sedikit lebih kotor harap sampah sampah tidak tumpuk lebih banyak akibat buang sembarang dari warga mukim atas
tempatnya kereeennnlokasi tll jauh dri tempat parkir adeemmmm sejuukkk sepertinya dibuka coffee corner ne biar tambah syahduuu smbil menikmati gemricik airrr,tempat kereeennnlokasi tll jauh dri tempat parkir adeemmmm sejuukkk seperti buka coffee corner ne biar tambah syahduuu smbil nikmat gemricik airrr
sebenarnya air terjun air terjunnya dapat dinikmati sini menikmati ijoijo mendengarkan suara air terjun banyak warung makan enak kalau sepi,benar air terjun air terjun dapat nikmat sini nikmat ijoijo dengar suara air terjun banyak warung makan enak kalau sepi
awalnya ngira bakalan tinggi sekali air terjunnya air terjun ternyata nggk terlalu tinggikalau sini pagi udaranya bagus sekali sangat dingin saya sini bagus fasilitasnya kolam air hangat waktu saya nggk nyoba saya sini bagus kalau foto lumayan recommend,awal ngira bakal tinggi sekali air terjun air terjun nyata nggk terlalu tinggikalau sini pagi udara bagus sekali sangat dingin saya sini bagus fasilitas kolam air hangat waktu saya nggk nyoba saya sini bagus kalau foto lumayan recommend
butuh perjuangan mencapai air terjun omas,butuh juang capai air terjun omas
tempat keren sejuk nyaman bersih toilet pun tempat bermain anakad live musik jadi ikutan nyumbang laguklo bandung ne musti datengin boleh di lewatin,tempat keren sejuk nyaman bersih toilet pun tempat main anakad live musik jadi ikut nyumbang laguklo bandung ne musti datengin boleh di lewatin
tempat rekreasibagus keluarga pasangan muda mudiutk menyegarkan activity hard,tempat rekreasibagus keluarga pasang muda mudiutk segar activity hard
tujuan akhir taman hutan raya juanda,tuju akhir taman hutan raya juanda
pernah mengunjungi tempat 5 tahun lalu tempatnya cukup bagus terletak salah satu lembah ditata sangat baik perlu diperhatikan pengunjung air terjun tempat akan berubah warna menjadi coklat masa musim penghujan tempat tidak sepenuhnya dilengkapi jalanjalan aman sebab itu perlu perhatian lebih pengunjung membawa anak kecil,pernah unjung tempat 5 tahun lalu tempat cukup bagus letak salah satu lembah tata sangat baik perlu perhati unjung air terjun tempat akan ubah warna jadi coklat masa musim hujan tempat tidak sepenuh lengkap jalanjalan aman sebab itu perlu perhati lebih unjung bawa anak kecil
jalanjalan taman hutan raya terasa lengkap air terjun omas kalau papan petunjuk awal jarak pintu pos 2 sampai ke taman hutan raya 43 km jauh terbayarkan pemandangan menyenangkan lengkap rasanya berjalan jauh duduk santai menikmati bunyi air terjun,jalanjalan taman hutan raya asa lengkap air terjun omas kalau papan tunjuk awal jarak pintu pos 2 sampai ke taman hutan raya 43 km jauh bayar pandang senang lengkap rasa jalan jauh duduk santai nikmat bunyi air terjun
pemandangan alamnya bagus sayang sungainya kotor berbusa,pandang alam bagus sayang sungai kotor busa
tempat bagus semua berbayar menyediakan kocek tebal,tempat bagus semua bayar sedia kocek tebal
diatas air terjunnya dibawah,atas air terjun bawah
kalau ke sini mending lewat pintu masuk dekat lembang perlu dirawat,kalau ke sini mending lewat pintu masuk dekat lembang perlu rawat
tempat lumayan bagus cuaca nya sedikit dngin2 gimna gitu kalau ke air terjun maribaya jangan lupa bawa pasangan,tempat lumayan bagus cuaca nya sedikit dngin2 gimna gitu kalau ke air terjun maribaya jangan lupa bawa pasang
lokasinya lumayan nyaman menenangkan pikiran mumet,lokasi lumayan nyaman tenang pikir mumet
kolam air panasnya kotor ada canopynya,kolam air panas kotor ada canopynya
tempat asik pastinya dinginkrn tempatnya lembang rumah pohonnya tiket masuknya murah,tempat asik pasti dinginkrn tempat lembang rumah pohon tiket masuk murah
view bagus alangkah baiknya dibuat program bersihkan sampah disungai,view bagus alangkah baik buat program sih sampah sungai
